name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,condition.text,condition.icon,condition.code,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670269920,2022-12-05 20:52,1670269500,2022-12-05 20:45,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,140,SE,1020.0,30.12,0.0,0.0,87,75,-1.1,30.0,10.0,6.0,1.0,11.6,18.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670271938,2022-12-05 21:25,1670271300,2022-12-05 21:15,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,140,SE,1020.0,30.12,0.0,0.0,87,75,-1.2,29.8,10.0,6.0,1.0,12.3,19.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670276650,2022-12-05 22:44,1670275800,2022-12-05 22:30,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,140,SE,1020.0,30.12,0.0,0.0,87,75,-1.3,29.7,10.0,6.0,1.0,12.1,19.4
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670279886,2022-12-05 23:38,1670279400,2022-12-05 23:30,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.4,15.1,130,SE,1019.0,30.09,0.0,0.0,87,75,-0.9,30.3,10.0,6.0,1.0,10.1,16.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670280183,2022-12-05 23:43,1670279400,2022-12-05 23:30,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.4,15.1,130,SE,1019.0,30.09,0.0,0.0,87,75,-0.9,30.3,10.0,6.0,1.0,10.1,16.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670281204,2022-12-06 0:00,1670281200,2022-12-06 00:00,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,140,SE,1019.0,30.09,0.0,0.0,87,75,-0.9,30.5,10.0,6.0,1.0,10.3,16.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670282105,2022-12-06 0:15,1670281200,2022-12-06 00:00,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,10.5,16.9,140,SE,1019.0,30.09,0.0,0.0,87,75,-0.9,30.5,10.0,6.0,1.0,10.3,16.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670283004,2022-12-06 0:30,1670282100,2022-12-06 00:15,2.0,35.6,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,9.4,15.1,140,SE,1019.0,30.09,0.0,0.0,87,75,-0.9,30.5,10.0,6.0,1.0,10.3,16.6
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670404763,2022-12-07 10:19,1670404500,2022-12-07 10:15,1.0,33.8,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,250,WSW,1007.0,29.74,2.3,0.09,100,75,-3.5,25.7,9.0,5.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670405403,2022-12-07 10:30,1670404500,2022-12-07 10:15,1.0,33.8,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,250,WSW,1007.0,29.74,2.3,0.09,100,75,-3.5,25.7,9.0,5.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670406302,2022-12-07 10:45,1670405400,2022-12-07 10:30,1.0,33.8,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,250,WSW,1007.0,29.74,2.3,0.09,100,75,-3.5,25.7,9.0,5.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670407202,2022-12-07 11:00,1670406300,2022-12-07 10:45,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.4,15.1,260,W,1007.0,29.74,2.3,0.09,93,75,-2.3,27.9,10.0,6.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670408101,2022-12-07 11:15,1670407200,2022-12-07 11:00,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.4,15.1,260,W,1007.0,29.74,0.0,0.0,93,75,-2.4,27.7,10.0,6.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670409100,2022-12-07 11:31,1670409000,2022-12-07 11:30,1.3,34.3,1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,11.0,17.6,255,WSW,1008.0,29.76,0.0,0.0,98,100,-3.2,26.2,10.0,6.0,1.0,15.7,25.2
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670410056,2022-12-07 11:47,1670409900,2022-12-07 11:45,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,12.5,20.2,260,W,1007.0,29.74,0.0,0.0,93,50,-2.3,27.8,10.0,6.0,1.0,15.4,24.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670411550,2022-12-07 12:12,1670410800,2022-12-07 12:00,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,12.5,20.2,260,W,1007.0,29.74,0.5,0.02,93,50,-2.4,27.7,10.0,6.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670412605,2022-12-07 12:30,1670411700,2022-12-07 12:15,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,13.6,22.0,260,W,1007.0,29.74,0.5,0.02,93,50,-2.4,27.7,10.0,6.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670413506,2022-12-07 12:45,1670412600,2022-12-07 12:30,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,13.6,22.0,260,W,1007.0,29.74,0.5,0.02,93,50,-2.4,27.7,10.0,6.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670414404,2022-12-07 13:00,1670413500,2022-12-07 12:45,3.0,37.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,240,WSW,1007.0,29.74,0.5,0.02,87,75,-1.1,30.0,10.0,6.0,1.0,15.2,24.5
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670415304,2022-12-07 13:15,1670414400,2022-12-07 13:00,3.0,37.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,240,WSW,1007.0,29.74,0.0,0.0,87,75,-1.1,30.0,10.0,6.0,1.0,14.8,23.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670417047,2022-12-07 13:44,1670416200,2022-12-07 13:30,3.0,37.4,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,11.9,19.1,240,WSW,1006.0,29.71,0.0,0.0,87,75,-1.1,30.0,10.0,6.0,1.0,14.8,23.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670418004,2022-12-07 14:00,1670417100,2022-12-07 13:45,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.4,15.1,230,SW,1006.0,29.71,0.0,0.0,93,75,-2.4,27.7,10.0,6.0,1.0,14.8,23.8
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670418902,2022-12-07 14:15,1670418000,2022-12-07 14:00,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,9.4,15.1,230,SW,1006.0,29.71,0.0,0.0,93,75,-2.2,28.0,10.0,6.0,1.0,14.1,22.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670419802,2022-12-07 14:30,1670418900,2022-12-07 14:15,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,8.1,13.0,220,SW,1006.0,29.71,0.0,0.0,93,75,-2.2,28.0,10.0,6.0,1.0,14.1,22.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670420702,2022-12-07 14:45,1670420700,2022-12-07 14:45,2.0,35.6,1,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,8.1,13.0,220,SW,1006.0,29.71,0.0,0.0,93,75,-2.2,28.0,10.0,6.0,1.0,14.1,22.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670421602,2022-12-07 15:00,1670420700,2022-12-07 14:45,2.0,35.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,9.4,15.1,240,WSW,1006.0,29.71,0.0,0.0,93,75,-2.2,28.0,10.0,6.0,1.0,14.1,22.7
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670422502,2022-12-07 15:15,1670421600,2022-12-07 15:00,2.0,35.6,1,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,9.4,15.1,240,WSW,1006.0,29.71,0.0,0.0,93,75,-2.5,27.4,10.0,6.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670423402,2022-12-07 15:30,1670422500,2022-12-07 15:15,2.0,35.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,9.4,15.1,230,SW,1006.0,29.71,0.0,0.0,93,75,-2.5,27.4,10.0,6.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670424302,2022-12-07 15:45,1670423400,2022-12-07 15:30,2.0,35.6,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,9.4,15.1,230,SW,1006.0,29.71,0.0,0.0,93,75,-2.5,27.4,10.0,6.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670425202,2022-12-07 16:00,1670424300,2022-12-07 15:45,2.0,35.6,0,Light sleet,//cdn.weatherapi.com/weather/64x64/night/317.png,1204,11.9,19.1,230,SW,1006.0,29.71,0.0,0.0,87,75,-2.5,27.4,10.0,6.0,1.0,16.3,26.3
Warsaw,,Poland,52.25,21.0,Europe/Warsaw,1670426102,2022-12-07 16:15,1670426100,2022-12-07 16:15,2.0,35.6,0,Light sleet,//cdn.weatherapi.com/weather/64x64/night/317.png,1204,11.9,19.1,230,SW,1006.0,29.71,0.1,0.0,87,75,-2.5,27.5,10.0,6.0,1.0,15.4,24.8
